dataset_id,filename,column,data_type,unit,definition
mechanism.alpha0_confound.per_seed,mechanism__alpha0_confound__per_seed.csv,run,text,label,Verbatim source label or explicit export label; not a numeric measurement.
mechanism.alpha0_confound.per_seed,mechanism__alpha0_confound__per_seed.csv,test_plateau5_percent,number,percent,Supplied percentage-valued measurement; intervals/ranges are not automatically confidence intervals.
mechanism.alpha0_confound.per_seed,mechanism__alpha0_confound__per_seed.csv,train_plateau5_percent,number,percent,Supplied percentage-valued measurement; intervals/ranges are not automatically confidence intervals.
mechanism.alpha0_confound.per_seed,mechanism__alpha0_confound__per_seed.csv,source_ids,text,identifier,Join with sources.csv; vertical bars separate multiple source IDs.
mechanism.alpha0_confound.per_seed,mechanism__alpha0_confound__per_seed.csv,scope,text,text,Scientific scope and restrictions for this dataset.
mechanism.alpha0_confound.per_seed,mechanism__alpha0_confound__per_seed.csv,units,text,text,Units for the numeric metrics in this row; detailed fields are defined here.
mechanism.alpha0_confound.epoch_curves,mechanism__alpha0_confound__epoch_curves.csv,batch,text,label,Verbatim source label or explicit export label; not a numeric measurement.
mechanism.alpha0_confound.epoch_curves,mechanism__alpha0_confound__epoch_curves.csv,arm,text,label,Verbatim source label or explicit export label; not a numeric measurement.
mechanism.alpha0_confound.epoch_curves,mechanism__alpha0_confound__epoch_curves.csv,label,text,label,Verbatim source label or explicit export label; not a numeric measurement.
mechanism.alpha0_confound.epoch_curves,mechanism__alpha0_confound__epoch_curves.csv,seed,number,seed identifier,"Training random seed, not a sample count."
mechanism.alpha0_confound.epoch_curves,mechanism__alpha0_confound__epoch_curves.csv,run,text,label,Verbatim source label or explicit export label; not a numeric measurement.
mechanism.alpha0_confound.epoch_curves,mechanism__alpha0_confound__epoch_curves.csv,epoch,number,epoch,Raw zero-based training epoch index; probe timelines use fractional epochs.
mechanism.alpha0_confound.epoch_curves,mechanism__alpha0_confound__epoch_curves.csv,test_accuracy_percent,number,percent,Supplied percentage-valued measurement; intervals/ranges are not automatically confidence intervals.
mechanism.alpha0_confound.epoch_curves,mechanism__alpha0_confound__epoch_curves.csv,train_accuracy_percent,number,percent,Supplied percentage-valued measurement; intervals/ranges are not automatically confidence intervals.
mechanism.alpha0_confound.epoch_curves,mechanism__alpha0_confound__epoch_curves.csv,source_ids,text,identifier,Join with sources.csv; vertical bars separate multiple source IDs.
mechanism.alpha0_confound.epoch_curves,mechanism__alpha0_confound__epoch_curves.csv,registered_horizon_epochs,number,epochs,Primary registered endpoint for this accuracy panel.
mechanism.alpha0_confound.epoch_curves,mechanism__alpha0_confound__epoch_curves.csv,in_registered_plateau5_window,boolean,boolean,True only for the five raw epochs entering the primary endpoint.
mechanism.alpha0_confound.epoch_curves,mechanism__alpha0_confound__epoch_curves.csv,scope,text,text,Scientific scope and restrictions for this dataset.
mechanism.alpha0_confound.epoch_curves,mechanism__alpha0_confound__epoch_curves.csv,units,text,text,Units for the numeric metrics in this row; detailed fields are defined here.
mechanism.individual_meta_step_tuning.arm_summary,mechanism__individual_meta_step_tuning__arm_summary.csv,batch,text,label,Verbatim source label or explicit export label; not a numeric measurement.
mechanism.individual_meta_step_tuning.arm_summary,mechanism__individual_meta_step_tuning__arm_summary.csv,arm,text,label,Verbatim source label or explicit export label; not a numeric measurement.
mechanism.individual_meta_step_tuning.arm_summary,mechanism__individual_meta_step_tuning__arm_summary.csv,label,text,label,Verbatim source label or explicit export label; not a numeric measurement.
mechanism.individual_meta_step_tuning.arm_summary,mechanism__individual_meta_step_tuning__arm_summary.csv,horizon,number,epochs,Registered completed-epoch endpoint; plateau5 uses horizon-5 through horizon-1.
mechanism.individual_meta_step_tuning.arm_summary,mechanism__individual_meta_step_tuning__arm_summary.csv,group_count,all blank / unavailable,count,"Tensor, group, coordinate, or block count as named; do not interchange tensor count and coordinate mass."
mechanism.individual_meta_step_tuning.arm_summary,mechanism__individual_meta_step_tuning__arm_summary.csv,normalized_tensor_count_entropy,all blank / unavailable,dimensionless,Supplied normalized tensor-count entropy; not parameter-mass balance.
mechanism.individual_meta_step_tuning.arm_summary,mechanism__individual_meta_step_tuning__arm_summary.csv,r,all blank / unavailable,test accuracy percent; differences and SD/SE in percentage points,Supplied flat evidence field; exact quantity is specified by the dataset metric and scope.
mechanism.individual_meta_step_tuning.arm_summary,mechanism__individual_meta_step_tuning__arm_summary.csv,meta_stepsize,all blank / unavailable,test accuracy percent; differences and SD/SE in percentage points,Supplied flat evidence field; exact quantity is specified by the dataset metric and scope.
mechanism.individual_meta_step_tuning.arm_summary,mechanism__individual_meta_step_tuning__arm_summary.csv,meta_optimizer,all blank / unavailable,label,Verbatim source label or explicit export label; not a numeric measurement.
mechanism.individual_meta_step_tuning.arm_summary,mechanism__individual_meta_step_tuning__arm_summary.csv,capture_fraction,all blank / unavailable,fraction,(arm mean - in-batch scalar mean)/(in-batch layerwise mean - scalar mean).
mechanism.individual_meta_step_tuning.arm_summary,mechanism__individual_meta_step_tuning__arm_summary.csv,plateau_window_start_epoch,number,test accuracy percent; differences and SD/SE in percentage points,Supplied flat evidence field; exact quantity is specified by the dataset metric and scope.
mechanism.individual_meta_step_tuning.arm_summary,mechanism__individual_meta_step_tuning__arm_summary.csv,plateau_window_end_epoch,number,test accuracy percent; differences and SD/SE in percentage points,Supplied flat evidence field; exact quantity is specified by the dataset metric and scope.
mechanism.individual_meta_step_tuning.arm_summary,mechanism__individual_meta_step_tuning__arm_summary.csv,config_network,text,configuration,Original run configuration field; missing/unknown legacy values are retained.
mechanism.individual_meta_step_tuning.arm_summary,mechanism__individual_meta_step_tuning__arm_summary.csv,config_dataset,text,configuration,Original run configuration field; missing/unknown legacy values are retained.
mechanism.individual_meta_step_tuning.arm_summary,mechanism__individual_meta_step_tuning__arm_summary.csv,config_batch_size,text,configuration,Original run configuration field; missing/unknown legacy values are retained.
mechanism.individual_meta_step_tuning.arm_summary,mechanism__individual_meta_step_tuning__arm_summary.csv,config_granularity,text,configuration,Original run configuration field; missing/unknown legacy values are retained.
mechanism.individual_meta_step_tuning.arm_summary,mechanism__individual_meta_step_tuning__arm_summary.csv,config_base,text,configuration,Original run configuration field; missing/unknown legacy values are retained.
mechanism.individual_meta_step_tuning.arm_summary,mechanism__individual_meta_step_tuning__arm_summary.csv,config_meta,text,configuration,Original run configuration field; missing/unknown legacy values are retained.
mechanism.individual_meta_step_tuning.arm_summary,mechanism__individual_meta_step_tuning__arm_summary.csv,config_meta_stepsize,text,configuration,Original run configuration field; missing/unknown legacy values are retained.
mechanism.individual_meta_step_tuning.arm_summary,mechanism__individual_meta_step_tuning__arm_summary.csv,config_alpha0,text,configuration,Original run configuration field; missing/unknown legacy values are retained.
mechanism.individual_meta_step_tuning.arm_summary,mechanism__individual_meta_step_tuning__arm_summary.csv,config_gamma,text,configuration,Original run configuration field; missing/unknown legacy values are retained.
mechanism.individual_meta_step_tuning.arm_summary,mechanism__individual_meta_step_tuning__arm_summary.csv,config_augment,text,configuration,Original run configuration field; missing/unknown legacy values are retained.
mechanism.individual_meta_step_tuning.arm_summary,mechanism__individual_meta_step_tuning__arm_summary.csv,config_beta_clip,text,configuration,Original run configuration field; missing/unknown legacy values are retained.
mechanism.individual_meta_step_tuning.arm_summary,mechanism__individual_meta_step_tuning__arm_summary.csv,config_hier,all blank / unavailable,configuration,Original run configuration field; missing/unknown legacy values are retained.
mechanism.individual_meta_step_tuning.arm_summary,mechanism__individual_meta_step_tuning__arm_summary.csv,config_lam,text,configuration,Original run configuration field; missing/unknown legacy values are retained.
mechanism.individual_meta_step_tuning.arm_summary,mechanism__individual_meta_step_tuning__arm_summary.csv,config_eta_ratio,text,configuration,Original run configuration field; missing/unknown legacy values are retained.
mechanism.individual_meta_step_tuning.arm_summary,mechanism__individual_meta_step_tuning__arm_summary.csv,config_epochs_requested,text,configuration,Original run configuration field; missing/unknown legacy values are retained.
mechanism.individual_meta_step_tuning.arm_summary,mechanism__individual_meta_step_tuning__arm_summary.csv,test_percent_n,number,training seeds,Number of per-seed plateau5 values in this arm.
mechanism.individual_meta_step_tuning.arm_summary,mechanism__individual_meta_step_tuning__arm_summary.csv,test_percent_mean,number,accuracy percent,Supplied mean of per-seed plateau5; SD uses ddof=1 and SE uses SD/sqrt(n).
mechanism.individual_meta_step_tuning.arm_summary,mechanism__individual_meta_step_tuning__arm_summary.csv,test_percent_sd,number,accuracy percentage points,Supplied sd of per-seed plateau5; SD uses ddof=1 and SE uses SD/sqrt(n).
mechanism.individual_meta_step_tuning.arm_summary,mechanism__individual_meta_step_tuning__arm_summary.csv,test_percent_se,number,accuracy percentage points,Supplied se of per-seed plateau5; SD uses ddof=1 and SE uses SD/sqrt(n).
mechanism.individual_meta_step_tuning.arm_summary,mechanism__individual_meta_step_tuning__arm_summary.csv,test_percent_min,number,accuracy percent,Supplied min of per-seed plateau5; SD uses ddof=1 and SE uses SD/sqrt(n).
mechanism.individual_meta_step_tuning.arm_summary,mechanism__individual_meta_step_tuning__arm_summary.csv,test_percent_max,number,accuracy percent,Supplied max of per-seed plateau5; SD uses ddof=1 and SE uses SD/sqrt(n).
mechanism.individual_meta_step_tuning.arm_summary,mechanism__individual_meta_step_tuning__arm_summary.csv,train_percent_n,number,training seeds,Number of per-seed plateau5 values in this arm.
mechanism.individual_meta_step_tuning.arm_summary,mechanism__individual_meta_step_tuning__arm_summary.csv,train_percent_mean,number,accuracy percent,Supplied mean of per-seed plateau5; SD uses ddof=1 and SE uses SD/sqrt(n).
mechanism.individual_meta_step_tuning.arm_summary,mechanism__individual_meta_step_tuning__arm_summary.csv,train_percent_sd,number,accuracy percentage points,Supplied sd of per-seed plateau5; SD uses ddof=1 and SE uses SD/sqrt(n).
mechanism.individual_meta_step_tuning.arm_summary,mechanism__individual_meta_step_tuning__arm_summary.csv,train_percent_se,number,accuracy percentage points,Supplied se of per-seed plateau5; SD uses ddof=1 and SE uses SD/sqrt(n).
mechanism.individual_meta_step_tuning.arm_summary,mechanism__individual_meta_step_tuning__arm_summary.csv,train_percent_min,number,accuracy percent,Supplied min of per-seed plateau5; SD uses ddof=1 and SE uses SD/sqrt(n).
mechanism.individual_meta_step_tuning.arm_summary,mechanism__individual_meta_step_tuning__arm_summary.csv,train_percent_max,number,accuracy percent,Supplied max of per-seed plateau5; SD uses ddof=1 and SE uses SD/sqrt(n).
mechanism.individual_meta_step_tuning.arm_summary,mechanism__individual_meta_step_tuning__arm_summary.csv,source_ids,text,identifier,Join with sources.csv; vertical bars separate multiple source IDs.
mechanism.individual_meta_step_tuning.arm_summary,mechanism__individual_meta_step_tuning__arm_summary.csv,scope,text,text,Scientific scope and restrictions for this dataset.
mechanism.individual_meta_step_tuning.arm_summary,mechanism__individual_meta_step_tuning__arm_summary.csv,units,text,text,Units for the numeric metrics in this row; detailed fields are defined here.
mechanism.individual_meta_step_tuning.per_seed,mechanism__individual_meta_step_tuning__per_seed.csv,batch,text,label,Verbatim source label or explicit export label; not a numeric measurement.
mechanism.individual_meta_step_tuning.per_seed,mechanism__individual_meta_step_tuning__per_seed.csv,arm,text,label,Verbatim source label or explicit export label; not a numeric measurement.
mechanism.individual_meta_step_tuning.per_seed,mechanism__individual_meta_step_tuning__per_seed.csv,label,text,label,Verbatim source label or explicit export label; not a numeric measurement.
mechanism.individual_meta_step_tuning.per_seed,mechanism__individual_meta_step_tuning__per_seed.csv,horizon,number,epochs,Registered completed-epoch endpoint; plateau5 uses horizon-5 through horizon-1.
mechanism.individual_meta_step_tuning.per_seed,mechanism__individual_meta_step_tuning__per_seed.csv,group_count,all blank / unavailable,count,"Tensor, group, coordinate, or block count as named; do not interchange tensor count and coordinate mass."
mechanism.individual_meta_step_tuning.per_seed,mechanism__individual_meta_step_tuning__per_seed.csv,normalized_tensor_count_entropy,all blank / unavailable,dimensionless,Supplied normalized tensor-count entropy; not parameter-mass balance.
mechanism.individual_meta_step_tuning.per_seed,mechanism__individual_meta_step_tuning__per_seed.csv,r,all blank / unavailable,test accuracy percent; differences and SD/SE in percentage points,Supplied flat evidence field; exact quantity is specified by the dataset metric and scope.
mechanism.individual_meta_step_tuning.per_seed,mechanism__individual_meta_step_tuning__per_seed.csv,meta_stepsize,all blank / unavailable,test accuracy percent; differences and SD/SE in percentage points,Supplied flat evidence field; exact quantity is specified by the dataset metric and scope.
mechanism.individual_meta_step_tuning.per_seed,mechanism__individual_meta_step_tuning__per_seed.csv,meta_optimizer,all blank / unavailable,label,Verbatim source label or explicit export label; not a numeric measurement.
mechanism.individual_meta_step_tuning.per_seed,mechanism__individual_meta_step_tuning__per_seed.csv,capture_fraction,all blank / unavailable,fraction,(arm mean - in-batch scalar mean)/(in-batch layerwise mean - scalar mean).
mechanism.individual_meta_step_tuning.per_seed,mechanism__individual_meta_step_tuning__per_seed.csv,plateau_window_start_epoch,number,test accuracy percent; differences and SD/SE in percentage points,Supplied flat evidence field; exact quantity is specified by the dataset metric and scope.
mechanism.individual_meta_step_tuning.per_seed,mechanism__individual_meta_step_tuning__per_seed.csv,plateau_window_end_epoch,number,test accuracy percent; differences and SD/SE in percentage points,Supplied flat evidence field; exact quantity is specified by the dataset metric and scope.
mechanism.individual_meta_step_tuning.per_seed,mechanism__individual_meta_step_tuning__per_seed.csv,config_network,text,configuration,Original run configuration field; missing/unknown legacy values are retained.
mechanism.individual_meta_step_tuning.per_seed,mechanism__individual_meta_step_tuning__per_seed.csv,config_dataset,text,configuration,Original run configuration field; missing/unknown legacy values are retained.
mechanism.individual_meta_step_tuning.per_seed,mechanism__individual_meta_step_tuning__per_seed.csv,config_batch_size,text,configuration,Original run configuration field; missing/unknown legacy values are retained.
mechanism.individual_meta_step_tuning.per_seed,mechanism__individual_meta_step_tuning__per_seed.csv,config_granularity,text,configuration,Original run configuration field; missing/unknown legacy values are retained.
mechanism.individual_meta_step_tuning.per_seed,mechanism__individual_meta_step_tuning__per_seed.csv,config_base,text,configuration,Original run configuration field; missing/unknown legacy values are retained.
mechanism.individual_meta_step_tuning.per_seed,mechanism__individual_meta_step_tuning__per_seed.csv,config_meta,text,configuration,Original run configuration field; missing/unknown legacy values are retained.
mechanism.individual_meta_step_tuning.per_seed,mechanism__individual_meta_step_tuning__per_seed.csv,config_meta_stepsize,text,configuration,Original run configuration field; missing/unknown legacy values are retained.
mechanism.individual_meta_step_tuning.per_seed,mechanism__individual_meta_step_tuning__per_seed.csv,config_alpha0,text,configuration,Original run configuration field; missing/unknown legacy values are retained.
mechanism.individual_meta_step_tuning.per_seed,mechanism__individual_meta_step_tuning__per_seed.csv,config_gamma,text,configuration,Original run configuration field; missing/unknown legacy values are retained.
mechanism.individual_meta_step_tuning.per_seed,mechanism__individual_meta_step_tuning__per_seed.csv,config_augment,text,configuration,Original run configuration field; missing/unknown legacy values are retained.
mechanism.individual_meta_step_tuning.per_seed,mechanism__individual_meta_step_tuning__per_seed.csv,config_beta_clip,text,configuration,Original run configuration field; missing/unknown legacy values are retained.
mechanism.individual_meta_step_tuning.per_seed,mechanism__individual_meta_step_tuning__per_seed.csv,config_hier,all blank / unavailable,configuration,Original run configuration field; missing/unknown legacy values are retained.
mechanism.individual_meta_step_tuning.per_seed,mechanism__individual_meta_step_tuning__per_seed.csv,config_lam,text,configuration,Original run configuration field; missing/unknown legacy values are retained.
mechanism.individual_meta_step_tuning.per_seed,mechanism__individual_meta_step_tuning__per_seed.csv,config_eta_ratio,text,configuration,Original run configuration field; missing/unknown legacy values are retained.
mechanism.individual_meta_step_tuning.per_seed,mechanism__individual_meta_step_tuning__per_seed.csv,config_epochs_requested,text,configuration,Original run configuration field; missing/unknown legacy values are retained.
mechanism.individual_meta_step_tuning.per_seed,mechanism__individual_meta_step_tuning__per_seed.csv,seed,number,seed identifier,"Training random seed, not a sample count."
mechanism.individual_meta_step_tuning.per_seed,mechanism__individual_meta_step_tuning__per_seed.csv,run,text,label,Verbatim source label or explicit export label; not a numeric measurement.
mechanism.individual_meta_step_tuning.per_seed,mechanism__individual_meta_step_tuning__per_seed.csv,test_plateau5_percent,number,percent,Supplied percentage-valued measurement; intervals/ranges are not automatically confidence intervals.
mechanism.individual_meta_step_tuning.per_seed,mechanism__individual_meta_step_tuning__per_seed.csv,train_plateau5_percent,number,percent,Supplied percentage-valued measurement; intervals/ranges are not automatically confidence intervals.
mechanism.individual_meta_step_tuning.per_seed,mechanism__individual_meta_step_tuning__per_seed.csv,source_ids,text,identifier,Join with sources.csv; vertical bars separate multiple source IDs.
mechanism.individual_meta_step_tuning.per_seed,mechanism__individual_meta_step_tuning__per_seed.csv,scope,text,text,Scientific scope and restrictions for this dataset.
mechanism.individual_meta_step_tuning.per_seed,mechanism__individual_meta_step_tuning__per_seed.csv,units,text,text,Units for the numeric metrics in this row; detailed fields are defined here.
mechanism.individual_meta_step_tuning.epoch_curves,mechanism__individual_meta_step_tuning__epoch_curves.csv,batch,text,label,Verbatim source label or explicit export label; not a numeric measurement.
mechanism.individual_meta_step_tuning.epoch_curves,mechanism__individual_meta_step_tuning__epoch_curves.csv,arm,text,label,Verbatim source label or explicit export label; not a numeric measurement.
mechanism.individual_meta_step_tuning.epoch_curves,mechanism__individual_meta_step_tuning__epoch_curves.csv,label,text,label,Verbatim source label or explicit export label; not a numeric measurement.
mechanism.individual_meta_step_tuning.epoch_curves,mechanism__individual_meta_step_tuning__epoch_curves.csv,seed,number,seed identifier,"Training random seed, not a sample count."
mechanism.individual_meta_step_tuning.epoch_curves,mechanism__individual_meta_step_tuning__epoch_curves.csv,run,text,label,Verbatim source label or explicit export label; not a numeric measurement.
mechanism.individual_meta_step_tuning.epoch_curves,mechanism__individual_meta_step_tuning__epoch_curves.csv,epoch,number,epoch,Raw zero-based training epoch index; probe timelines use fractional epochs.
mechanism.individual_meta_step_tuning.epoch_curves,mechanism__individual_meta_step_tuning__epoch_curves.csv,test_accuracy_percent,number,percent,Supplied percentage-valued measurement; intervals/ranges are not automatically confidence intervals.
mechanism.individual_meta_step_tuning.epoch_curves,mechanism__individual_meta_step_tuning__epoch_curves.csv,train_accuracy_percent,number,percent,Supplied percentage-valued measurement; intervals/ranges are not automatically confidence intervals.
mechanism.individual_meta_step_tuning.epoch_curves,mechanism__individual_meta_step_tuning__epoch_curves.csv,source_ids,text,identifier,Join with sources.csv; vertical bars separate multiple source IDs.
mechanism.individual_meta_step_tuning.epoch_curves,mechanism__individual_meta_step_tuning__epoch_curves.csv,registered_horizon_epochs,number,epochs,Primary registered endpoint for this accuracy panel.
mechanism.individual_meta_step_tuning.epoch_curves,mechanism__individual_meta_step_tuning__epoch_curves.csv,in_registered_plateau5_window,boolean,boolean,True only for the five raw epochs entering the primary endpoint.
mechanism.individual_meta_step_tuning.epoch_curves,mechanism__individual_meta_step_tuning__epoch_curves.csv,scope,text,text,Scientific scope and restrictions for this dataset.
mechanism.individual_meta_step_tuning.epoch_curves,mechanism__individual_meta_step_tuning__epoch_curves.csv,units,text,text,Units for the numeric metrics in this row; detailed fields are defined here.
mechanism.tuned_cifar100_denominator.arm_summary,mechanism__tuned_cifar100_denominator__arm_summary.csv,batch,text,label,Verbatim source label or explicit export label; not a numeric measurement.
mechanism.tuned_cifar100_denominator.arm_summary,mechanism__tuned_cifar100_denominator__arm_summary.csv,arm,text,label,Verbatim source label or explicit export label; not a numeric measurement.
mechanism.tuned_cifar100_denominator.arm_summary,mechanism__tuned_cifar100_denominator__arm_summary.csv,label,text,label,Verbatim source label or explicit export label; not a numeric measurement.
mechanism.tuned_cifar100_denominator.arm_summary,mechanism__tuned_cifar100_denominator__arm_summary.csv,horizon,number,epochs,Registered completed-epoch endpoint; plateau5 uses horizon-5 through horizon-1.
mechanism.tuned_cifar100_denominator.arm_summary,mechanism__tuned_cifar100_denominator__arm_summary.csv,group_count,all blank / unavailable,count,"Tensor, group, coordinate, or block count as named; do not interchange tensor count and coordinate mass."
mechanism.tuned_cifar100_denominator.arm_summary,mechanism__tuned_cifar100_denominator__arm_summary.csv,normalized_tensor_count_entropy,all blank / unavailable,dimensionless,Supplied normalized tensor-count entropy; not parameter-mass balance.
mechanism.tuned_cifar100_denominator.arm_summary,mechanism__tuned_cifar100_denominator__arm_summary.csv,r,all blank / unavailable,test accuracy percent; differences and SD/SE in percentage points,Supplied flat evidence field; exact quantity is specified by the dataset metric and scope.
mechanism.tuned_cifar100_denominator.arm_summary,mechanism__tuned_cifar100_denominator__arm_summary.csv,meta_stepsize,all blank / unavailable,test accuracy percent; differences and SD/SE in percentage points,Supplied flat evidence field; exact quantity is specified by the dataset metric and scope.
mechanism.tuned_cifar100_denominator.arm_summary,mechanism__tuned_cifar100_denominator__arm_summary.csv,meta_optimizer,all blank / unavailable,label,Verbatim source label or explicit export label; not a numeric measurement.
mechanism.tuned_cifar100_denominator.arm_summary,mechanism__tuned_cifar100_denominator__arm_summary.csv,capture_fraction,all blank / unavailable,fraction,(arm mean - in-batch scalar mean)/(in-batch layerwise mean - scalar mean).
mechanism.tuned_cifar100_denominator.arm_summary,mechanism__tuned_cifar100_denominator__arm_summary.csv,plateau_window_start_epoch,number,test accuracy percent; differences and SD/SE in percentage points,Supplied flat evidence field; exact quantity is specified by the dataset metric and scope.
mechanism.tuned_cifar100_denominator.arm_summary,mechanism__tuned_cifar100_denominator__arm_summary.csv,plateau_window_end_epoch,number,test accuracy percent; differences and SD/SE in percentage points,Supplied flat evidence field; exact quantity is specified by the dataset metric and scope.
mechanism.tuned_cifar100_denominator.arm_summary,mechanism__tuned_cifar100_denominator__arm_summary.csv,config_network,text,configuration,Original run configuration field; missing/unknown legacy values are retained.
mechanism.tuned_cifar100_denominator.arm_summary,mechanism__tuned_cifar100_denominator__arm_summary.csv,config_dataset,text,configuration,Original run configuration field; missing/unknown legacy values are retained.
mechanism.tuned_cifar100_denominator.arm_summary,mechanism__tuned_cifar100_denominator__arm_summary.csv,config_batch_size,text,configuration,Original run configuration field; missing/unknown legacy values are retained.
mechanism.tuned_cifar100_denominator.arm_summary,mechanism__tuned_cifar100_denominator__arm_summary.csv,config_granularity,text,configuration,Original run configuration field; missing/unknown legacy values are retained.
mechanism.tuned_cifar100_denominator.arm_summary,mechanism__tuned_cifar100_denominator__arm_summary.csv,config_base,text,configuration,Original run configuration field; missing/unknown legacy values are retained.
mechanism.tuned_cifar100_denominator.arm_summary,mechanism__tuned_cifar100_denominator__arm_summary.csv,config_meta,text,configuration,Original run configuration field; missing/unknown legacy values are retained.
mechanism.tuned_cifar100_denominator.arm_summary,mechanism__tuned_cifar100_denominator__arm_summary.csv,config_meta_stepsize,text,configuration,Original run configuration field; missing/unknown legacy values are retained.
mechanism.tuned_cifar100_denominator.arm_summary,mechanism__tuned_cifar100_denominator__arm_summary.csv,config_alpha0,text,configuration,Original run configuration field; missing/unknown legacy values are retained.
mechanism.tuned_cifar100_denominator.arm_summary,mechanism__tuned_cifar100_denominator__arm_summary.csv,config_gamma,text,configuration,Original run configuration field; missing/unknown legacy values are retained.
mechanism.tuned_cifar100_denominator.arm_summary,mechanism__tuned_cifar100_denominator__arm_summary.csv,config_augment,text,configuration,Original run configuration field; missing/unknown legacy values are retained.
mechanism.tuned_cifar100_denominator.arm_summary,mechanism__tuned_cifar100_denominator__arm_summary.csv,config_beta_clip,text,configuration,Original run configuration field; missing/unknown legacy values are retained.
mechanism.tuned_cifar100_denominator.arm_summary,mechanism__tuned_cifar100_denominator__arm_summary.csv,config_hier,all blank / unavailable,configuration,Original run configuration field; missing/unknown legacy values are retained.
mechanism.tuned_cifar100_denominator.arm_summary,mechanism__tuned_cifar100_denominator__arm_summary.csv,config_lam,text,configuration,Original run configuration field; missing/unknown legacy values are retained.
mechanism.tuned_cifar100_denominator.arm_summary,mechanism__tuned_cifar100_denominator__arm_summary.csv,config_eta_ratio,text,configuration,Original run configuration field; missing/unknown legacy values are retained.
mechanism.tuned_cifar100_denominator.arm_summary,mechanism__tuned_cifar100_denominator__arm_summary.csv,config_epochs_requested,text,configuration,Original run configuration field; missing/unknown legacy values are retained.
mechanism.tuned_cifar100_denominator.arm_summary,mechanism__tuned_cifar100_denominator__arm_summary.csv,test_percent_n,number,training seeds,Number of per-seed plateau5 values in this arm.
mechanism.tuned_cifar100_denominator.arm_summary,mechanism__tuned_cifar100_denominator__arm_summary.csv,test_percent_mean,number,accuracy percent,Supplied mean of per-seed plateau5; SD uses ddof=1 and SE uses SD/sqrt(n).
mechanism.tuned_cifar100_denominator.arm_summary,mechanism__tuned_cifar100_denominator__arm_summary.csv,test_percent_sd,number,accuracy percentage points,Supplied sd of per-seed plateau5; SD uses ddof=1 and SE uses SD/sqrt(n).
mechanism.tuned_cifar100_denominator.arm_summary,mechanism__tuned_cifar100_denominator__arm_summary.csv,test_percent_se,number,accuracy percentage points,Supplied se of per-seed plateau5; SD uses ddof=1 and SE uses SD/sqrt(n).
mechanism.tuned_cifar100_denominator.arm_summary,mechanism__tuned_cifar100_denominator__arm_summary.csv,test_percent_min,number,accuracy percent,Supplied min of per-seed plateau5; SD uses ddof=1 and SE uses SD/sqrt(n).
mechanism.tuned_cifar100_denominator.arm_summary,mechanism__tuned_cifar100_denominator__arm_summary.csv,test_percent_max,number,accuracy percent,Supplied max of per-seed plateau5; SD uses ddof=1 and SE uses SD/sqrt(n).
mechanism.tuned_cifar100_denominator.arm_summary,mechanism__tuned_cifar100_denominator__arm_summary.csv,train_percent_n,number,training seeds,Number of per-seed plateau5 values in this arm.
mechanism.tuned_cifar100_denominator.arm_summary,mechanism__tuned_cifar100_denominator__arm_summary.csv,train_percent_mean,number,accuracy percent,Supplied mean of per-seed plateau5; SD uses ddof=1 and SE uses SD/sqrt(n).
mechanism.tuned_cifar100_denominator.arm_summary,mechanism__tuned_cifar100_denominator__arm_summary.csv,train_percent_sd,number,accuracy percentage points,Supplied sd of per-seed plateau5; SD uses ddof=1 and SE uses SD/sqrt(n).
mechanism.tuned_cifar100_denominator.arm_summary,mechanism__tuned_cifar100_denominator__arm_summary.csv,train_percent_se,number,accuracy percentage points,Supplied se of per-seed plateau5; SD uses ddof=1 and SE uses SD/sqrt(n).
mechanism.tuned_cifar100_denominator.arm_summary,mechanism__tuned_cifar100_denominator__arm_summary.csv,train_percent_min,number,accuracy percent,Supplied min of per-seed plateau5; SD uses ddof=1 and SE uses SD/sqrt(n).
mechanism.tuned_cifar100_denominator.arm_summary,mechanism__tuned_cifar100_denominator__arm_summary.csv,train_percent_max,number,accuracy percent,Supplied max of per-seed plateau5; SD uses ddof=1 and SE uses SD/sqrt(n).
mechanism.tuned_cifar100_denominator.arm_summary,mechanism__tuned_cifar100_denominator__arm_summary.csv,source_ids,text,identifier,Join with sources.csv; vertical bars separate multiple source IDs.
mechanism.tuned_cifar100_denominator.arm_summary,mechanism__tuned_cifar100_denominator__arm_summary.csv,scope,text,text,Scientific scope and restrictions for this dataset.
mechanism.tuned_cifar100_denominator.arm_summary,mechanism__tuned_cifar100_denominator__arm_summary.csv,units,text,text,Units for the numeric metrics in this row; detailed fields are defined here.
mechanism.tuned_cifar100_denominator.per_seed,mechanism__tuned_cifar100_denominator__per_seed.csv,batch,text,label,Verbatim source label or explicit export label; not a numeric measurement.
mechanism.tuned_cifar100_denominator.per_seed,mechanism__tuned_cifar100_denominator__per_seed.csv,arm,text,label,Verbatim source label or explicit export label; not a numeric measurement.
mechanism.tuned_cifar100_denominator.per_seed,mechanism__tuned_cifar100_denominator__per_seed.csv,label,text,label,Verbatim source label or explicit export label; not a numeric measurement.
mechanism.tuned_cifar100_denominator.per_seed,mechanism__tuned_cifar100_denominator__per_seed.csv,horizon,number,epochs,Registered completed-epoch endpoint; plateau5 uses horizon-5 through horizon-1.
